order_id,customer_id,employee_id,order_date,required_date,shipped_date,ship_via,freight,ship_name,ship_address,ship_city,ship_region,ship_postal_code,ship_country,_sdc_extracted_at,_sdc_received_at,_sdc_batched_at,_sdc_deleted_at,_sdc_sequence,_sdc_table_version,_sdc_sync_started_at,product_id,unit_price,quantity,discount
10896,MAISD,7,1998-02-19,1998-03-19,1998-02-27,3,32.45,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,2025-01-28 00:00:09.481525,2025-01-28 00:00:10.907989,2025-01-28 00:00:10.644649,,1738022410908,,1738022409251,56,38,16,0
10897,HUNGO,3,1998-02-19,1998-03-19,1998-02-25,2,603.54,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,2025-01-28 00:00:09.481692,2025-01-28 00:00:10.908452,2025-01-28 00:00:10.644649,,1738022410908,,1738022409251,30,25.89,36,0
10898,OCEAN,4,1998-02-20,1998-03-20,1998-03-06,2,1.27,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,,1010,Argentina,2025-01-28 00:00:09.481807,2025-01-28 00:00:10.908861,2025-01-28 00:00:10.644649,,1738022410909,,1738022409251,13,6,5,0
10899,LILAS,5,1998-02-20,1998-03-20,1998-02-26,3,1.21,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela,2025-01-28 00:00:09.481917,2025-01-28 00:00:10.909355,2025-01-28 00:00:10.644649,,1738022410909,,1738022409251,39,18,8,0.15
10900,WELLI,1,1998-02-20,1998-03-20,1998-03-04,2,1.66,Wellington Importadora,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil,2025-01-28 00:00:09.482026,2025-01-28 00:00:10.909745,2025-01-28 00:00:10.644649,,1738022410910,,1738022409251,70,15,3,0.25
10901,HILAA,4,1998-02-23,1998-03-23,1998-02-26,1,62.09,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,2025-01-28 00:00:09.482135,2025-01-28 00:00:10.910226,2025-01-28 00:00:10.644649,,1738022410910,,1738022409251,71,21.5,30,0
10902,FOLKO,1,1998-02-23,1998-03-23,1998-03-03,1,44.15,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,2025-01-28 00:00:09.482295,2025-01-28 00:00:10.910798,2025-01-28 00:00:10.644649,,1738022410911,,1738022409251,62,49.3,6,0.15
10903,HANAR,3,1998-02-24,1998-03-24,1998-03-04,3,36.71,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil,2025-01-28 00:00:09.482406,2025-01-28 00:00:10.911323,2025-01-28 00:00:10.644649,,1738022410911,,1738022409251,68,12.5,20,0
10904,WHITC,3,1998-02-24,1998-03-24,1998-02-27,3,162.95,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,2025-01-28 00:00:09.482515,2025-01-28 00:00:10.911884,2025-01-28 00:00:10.644649,,1738022410912,,1738022409251,62,49.3,35,0
10905,WELLI,9,1998-02-24,1998-03-24,1998-03-06,2,13.72,Wellington Importadora,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil,2025-01-28 00:00:09.482623,2025-01-28 00:00:10.912320,2025-01-28 00:00:10.644649,,1738022410912,,1738022409251,1,18,20,0.05
10906,WOLZA,4,1998-02-25,1998-03-11,1998-03-03,3,26.29,Wolski Zajazd,ul. Filtrowa 68,Warszawa,,01-012,Poland,2025-01-28 00:00:09.482771,2025-01-28 00:00:10.912803,2025-01-28 00:00:10.644649,,1738022410913,,1738022409251,61,28.5,15,0
10907,SPECD,6,1998-02-25,1998-03-25,1998-02-27,3,9.19,Spécialités du monde,"25, rue Lauriston",Paris,,75016,France,2025-01-28 00:00:09.482885,2025-01-28 00:00:10.913224,2025-01-28 00:00:10.644649,,1738022410913,,1738022409251,75,7.75,14,0
10908,REGGC,4,1998-02-26,1998-03-26,1998-03-06,2,32.96,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy,2025-01-28 00:00:09.482993,2025-01-28 00:00:10.913773,2025-01-28 00:00:10.644649,,1738022410914,,1738022409251,52,7,14,0.05
10909,SANTG,1,1998-02-26,1998-03-26,1998-03-10,2,53.05,Santé Gourmet,Erling Skakkes gate 78,Stavern,,4110,Norway,2025-01-28 00:00:09.483105,2025-01-28 00:00:10.914185,2025-01-28 00:00:10.644649,,1738022410914,,1738022409251,41,9.65,5,0
10910,WILMK,1,1998-02-26,1998-03-26,1998-03-04,3,38.11,Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland,2025-01-28 00:00:09.483213,2025-01-28 00:00:10.914556,2025-01-28 00:00:10.644649,,1738022410915,,1738022409251,61,28.5,5,0
10911,GODOS,3,1998-02-26,1998-03-26,1998-03-05,1,38.19,Godos Cocina Típica,"C/ Romero, 33",Sevilla,,41101,Spain,2025-01-28 00:00:09.483356,2025-01-28 00:00:10.915091,2025-01-28 00:00:10.644649,,1738022410915,,1738022409251,67,14,15,0
10912,HUNGO,2,1998-02-26,1998-03-26,1998-03-18,2,580.91,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,2025-01-28 00:00:09.483466,2025-01-28 00:00:10.915555,2025-01-28 00:00:10.644649,,1738022410916,,1738022409251,29,123.79,60,0.25
10913,QUEEN,4,1998-02-26,1998-03-26,1998-03-04,1,33.05,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil,2025-01-28 00:00:09.483575,2025-01-28 00:00:10.916101,2025-01-28 00:00:10.644649,,1738022410916,,1738022409251,58,13.25,15,0
10914,QUEEN,6,1998-02-27,1998-03-27,1998-03-02,1,21.19,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil,2025-01-28 00:00:09.483684,2025-01-28 00:00:10.916573,2025-01-28 00:00:10.644649,,1738022410917,,1738022409251,71,21.5,25,0
10915,TORTU,2,1998-02-27,1998-03-27,1998-03-02,2,3.51,Tortuga Restaurante,Avda. Azteca 123,México D.F.,,05033,Mexico,2025-01-28 00:00:09.483792,2025-01-28 00:00:10.917083,2025-01-28 00:00:10.644649,,1738022410917,,1738022409251,54,7.45,10,0
10916,RANCH,1,1998-02-27,1998-03-27,1998-03-09,2,63.77,Rancho grande,Av. del Libertador 900,Buenos Aires,,1010,Argentina,2025-01-28 00:00:09.483954,2025-01-28 00:00:10.917496,2025-01-28 00:00:10.644649,,1738022410918,,1738022409251,57,19.5,20,0
10917,ROMEY,4,1998-03-02,1998-03-30,1998-03-11,2,8.29,Romero y tomillo,"Gran Vía, 1",Madrid,,28001,Spain,2025-01-28 00:00:09.484066,2025-01-28 00:00:10.918036,2025-01-28 00:00:10.644649,,1738022410918,,1738022409251,60,34,10,0
10918,BOTTM,3,1998-03-02,1998-03-30,1998-03-11,3,48.83,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,2025-01-28 00:00:09.484174,2025-01-28 00:00:10.918563,2025-01-28 00:00:10.644649,,1738022410919,,1738022409251,60,34,25,0.25
10919,LINOD,2,1998-03-02,1998-03-30,1998-03-04,2,19.8,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,2025-01-28 00:00:09.484282,2025-01-28 00:00:10.919078,2025-01-28 00:00:10.644649,,1738022410919,,1738022409251,40,18.4,20,0
10920,AROUT,4,1998-03-03,1998-03-31,1998-03-09,2,29.61,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK,2025-01-28 00:00:09.484445,2025-01-28 00:00:10.919502,2025-01-28 00:00:10.644649,,1738022410920,,1738022409251,50,16.25,24,0
10921,VAFFE,1,1998-03-03,1998-04-14,1998-03-09,1,176.48,Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark,2025-01-28 00:00:09.484559,2025-01-28 00:00:10.920022,2025-01-28 00:00:10.644649,,1738022410920,,1738022409251,63,43.9,40,0
10922,HANAR,5,1998-03-03,1998-03-31,1998-03-05,3,62.74,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil,2025-01-28 00:00:09.484667,2025-01-28 00:00:10.921381,2025-01-28 00:00:10.644649,,1738022410921,,1738022409251,24,4.5,35,0
10923,LAMAI,7,1998-03-03,1998-04-14,1998-03-13,3,68.26,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,,31000,France,2025-01-28 00:00:09.484775,2025-01-28 00:00:10.921868,2025-01-28 00:00:10.644649,,1738022410922,,1738022409251,67,14,24,0.2
10924,BERGS,3,1998-03-04,1998-04-01,1998-04-08,2,151.52,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden,2025-01-28 00:00:09.484885,2025-01-28 00:00:10.922135,2025-01-28 00:00:10.644649,,1738022410922,,1738022409251,75,7.75,6,0
10925,HANAR,3,1998-03-04,1998-04-01,1998-03-13,1,2.27,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil,2025-01-28 00:00:09.485039,2025-01-28 00:00:10.922354,2025-01-28 00:00:10.644649,,1738022410922,,1738022409251,52,7,12,0.15
10926,ANATR,4,1998-03-04,1998-04-01,1998-03-11,3,39.92,Ana Trujillo Emparedados y helados,Avda. de la Constitución 2222,México D.F.,,05021,Mexico,2025-01-28 00:00:09.485150,2025-01-28 00:00:10.922559,2025-01-28 00:00:10.644649,,1738022410923,,1738022409251,72,34.8,10,0
10927,LACOR,4,1998-03-05,1998-04-02,1998-04-08,1,19.79,La corne d'abondance,"67, avenue de l'Europe",Versailles,,78000,France,2025-01-28 00:00:09.485259,2025-01-28 00:00:10.922842,2025-01-28 00:00:10.644649,,1738022410923,,1738022409251,76,18,20,0
10928,GALED,1,1998-03-05,1998-04-02,1998-03-18,1,1.36,Galería del gastronómo,"Rambla de Cataluña, 23",Barcelona,,8022,Spain,2025-01-28 00:00:09.485368,2025-01-28 00:00:10.923054,2025-01-28 00:00:10.644649,,1738022410923,,1738022409251,76,18,5,0
10929,FRANK,6,1998-03-05,1998-04-02,1998-03-12,1,33.93,Frankenversand,Berliner Platz 43,München,,80805,Germany,2025-01-28 00:00:09.485915,2025-01-28 00:00:10.923257,2025-01-28 00:00:10.644649,,1738022410923,,1738022409251,77,13,15,0
10930,SUPRD,4,1998-03-06,1998-04-17,1998-03-18,3,15.55,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium,2025-01-28 00:00:09.486101,2025-01-28 00:00:10.923520,2025-01-28 00:00:10.644649,,1738022410924,,1738022409251,58,13.25,30,0.2
10931,RICSU,4,1998-03-06,1998-03-20,1998-03-19,2,13.6,Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland,2025-01-28 00:00:09.486223,2025-01-28 00:00:10.923807,2025-01-28 00:00:10.644649,,1738022410924,,1738022409251,57,19.5,30,0
10932,BONAP,8,1998-03-06,1998-04-03,1998-03-24,1,134.64,Bon app',"12, rue des Bouchers",Marseille,,13008,France,2025-01-28 00:00:09.486332,2025-01-28 00:00:10.924021,2025-01-28 00:00:10.644649,,1738022410924,,1738022409251,75,7.75,20,0.1
10933,ISLAT,6,1998-03-06,1998-04-03,1998-03-16,3,54.15,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,2025-01-28 00:00:09.486440,2025-01-28 00:00:10.924231,2025-01-28 00:00:10.644649,,1738022410924,,1738022409251,61,28.5,30,0
10934,LEHMS,3,1998-03-09,1998-04-06,1998-03-12,3,32.01,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,2025-01-28 00:00:09.486548,2025-01-28 00:00:10.924435,2025-01-28 00:00:10.644649,,1738022410924,,1738022409251,6,25,20,0
10935,WELLI,4,1998-03-09,1998-04-06,1998-03-18,3,47.59,Wellington Importadora,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil,2025-01-28 00:00:09.486706,2025-01-28 00:00:10.924643,2025-01-28 00:00:10.644649,,1738022410925,,1738022409251,23,9,8,0.25
10936,GREAL,3,1998-03-09,1998-04-06,1998-03-18,2,33.68,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA,2025-01-28 00:00:09.486817,2025-01-28 00:00:10.924940,2025-01-28 00:00:10.644649,,1738022410925,,1738022409251,36,19,30,0.2
10937,CACTU,7,1998-03-10,1998-03-24,1998-03-13,3,31.51,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,,1010,Argentina,2025-01-28 00:00:09.486926,2025-01-28 00:00:10.925164,2025-01-28 00:00:10.644649,,1738022410925,,1738022409251,34,14,20,0
10938,QUICK,3,1998-03-10,1998-04-07,1998-03-16,2,31.89,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,2025-01-28 00:00:09.487039,2025-01-28 00:00:10.925368,2025-01-28 00:00:10.644649,,1738022410925,,1738022409251,71,21.5,35,0.25
10939,MAGAA,2,1998-03-10,1998-04-07,1998-03-13,2,76.33,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,,24100,Italy,2025-01-28 00:00:09.487201,2025-01-28 00:00:10.925572,2025-01-28 00:00:10.644649,,1738022410926,,1738022409251,67,14,40,0.15
10940,BONAP,8,1998-03-11,1998-04-08,1998-03-23,3,19.77,Bon app',"12, rue des Bouchers",Marseille,,13008,France,2025-01-28 00:00:09.487321,2025-01-28 00:00:10.925867,2025-01-28 00:00:10.644649,,1738022410926,,1738022409251,13,6,20,0
10941,SAVEA,7,1998-03-11,1998-04-08,1998-03-20,2,400.81,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,2025-01-28 00:00:09.487430,2025-01-28 00:00:10.926083,2025-01-28 00:00:10.644649,,1738022410926,,1738022409251,72,34.8,50,0
10942,REGGC,9,1998-03-11,1998-04-08,1998-03-18,3,17.95,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy,2025-01-28 00:00:09.487538,2025-01-28 00:00:10.926291,2025-01-28 00:00:10.644649,,1738022410926,,1738022409251,49,20,28,0
10943,BSBEV,4,1998-03-11,1998-04-08,1998-03-19,2,2.17,B's Beverages,Fauntleroy Circus,London,,EC2 5NT,UK,2025-01-28 00:00:09.487646,2025-01-28 00:00:10.926498,2025-01-28 00:00:10.644649,,1738022410927,,1738022409251,46,12,15,0
10944,BOTTM,6,1998-03-12,1998-03-26,1998-03-13,3,52.92,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,2025-01-28 00:00:09.487791,2025-01-28 00:00:10.926778,2025-01-28 00:00:10.644649,,1738022410927,,1738022409251,56,38,18,0
10945,MORGK,4,1998-03-12,1998-04-09,1998-03-18,1,10.22,Morgenstern Gesundkost,Heerstr. 22,Leipzig,,04179,Germany,2025-01-28 00:00:09.487899,2025-01-28 00:00:10.927015,2025-01-28 00:00:10.644649,,1738022410927,,1738022409251,31,12.5,10,0
10947,BSBEV,3,1998-03-13,1998-04-10,1998-03-16,2,3.26,B's Beverages,Fauntleroy Circus,London,,EC2 5NT,UK,2025-01-28 00:00:09.488117,2025-01-28 00:00:10.927436,2025-01-28 00:00:10.644649,,1738022410927,,1738022409251,59,55,4,0
10948,GODOS,3,1998-03-13,1998-04-10,1998-03-19,3,23.39,Godos Cocina Típica,"C/ Romero, 33",Sevilla,,41101,Spain,2025-01-28 00:00:09.488258,2025-01-28 00:00:10.927643,2025-01-28 00:00:10.644649,,1738022410928,,1738022409251,55,24,4,0
10949,BOTTM,2,1998-03-13,1998-04-10,1998-03-17,3,74.44,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,2025-01-28 00:00:09.488420,2025-01-28 00:00:10.927981,2025-01-28 00:00:10.644649,,1738022410928,,1738022409251,62,49.3,60,0
10950,MAGAA,1,1998-03-16,1998-04-13,1998-03-23,2,2.5,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,,24100,Italy,2025-01-28 00:00:09.488558,2025-01-28 00:00:10.928197,2025-01-28 00:00:10.644649,,1738022410928,,1738022409251,4,22,5,0
10951,RICSU,9,1998-03-16,1998-04-27,1998-04-07,2,30.85,Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland,2025-01-28 00:00:09.488671,2025-01-28 00:00:10.928406,2025-01-28 00:00:10.644649,,1738022410928,,1738022409251,75,7.75,50,0.05
10952,ALFKI,1,1998-03-16,1998-04-27,1998-03-24,1,40.42,Alfred's Futterkiste,Obere Str. 57,Berlin,,12209,Germany,2025-01-28 00:00:09.488780,2025-01-28 00:00:10.928611,2025-01-28 00:00:10.644649,,1738022410929,,1738022409251,28,45.6,2,0
10953,AROUT,9,1998-03-16,1998-03-30,1998-03-25,2,23.72,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK,2025-01-28 00:00:09.488943,2025-01-28 00:00:10.928900,2025-01-28 00:00:10.644649,,1738022410929,,1738022409251,31,12.5,50,0.05
10954,LINOD,5,1998-03-17,1998-04-28,1998-03-20,1,27.91,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,2025-01-28 00:00:09.489052,2025-01-28 00:00:10.929117,2025-01-28 00:00:10.644649,,1738022410929,,1738022409251,60,34,24,0.15
10955,FOLKO,8,1998-03-17,1998-04-14,1998-03-20,2,3.26,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,2025-01-28 00:00:09.489161,2025-01-28 00:00:10.929327,2025-01-28 00:00:10.644649,,1738022410929,,1738022409251,75,7.75,12,0.2
10956,BLAUS,6,1998-03-17,1998-04-28,1998-03-20,2,44.65,Blauer See Delikatessen,Forsterstr. 57,Mannheim,,68306,Germany,2025-01-28 00:00:09.489270,2025-01-28 00:00:10.929534,2025-01-28 00:00:10.644649,,1738022410930,,1738022409251,51,53,8,0
10957,HILAA,8,1998-03-18,1998-04-15,1998-03-27,3,105.36,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,2025-01-28 00:00:09.489438,2025-01-28 00:00:10.929909,2025-01-28 00:00:10.644649,,1738022410930,,1738022409251,64,33.25,8,0
10958,OCEAN,7,1998-03-18,1998-04-15,1998-03-27,2,49.56,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,,1010,Argentina,2025-01-28 00:00:09.489552,2025-01-28 00:00:10.930412,2025-01-28 00:00:10.644649,,1738022410930,,1738022409251,72,34.8,5,0
10959,GOURL,6,1998-03-18,1998-04-29,1998-03-23,2,4.98,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil,2025-01-28 00:00:09.489661,2025-01-28 00:00:10.930996,2025-01-28 00:00:10.644649,,1738022410931,,1738022409251,75,7.75,20,0.15
10960,HILAA,3,1998-03-19,1998-04-02,1998-04-08,1,2.08,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,2025-01-28 00:00:09.489769,2025-01-28 00:00:10.931299,2025-01-28 00:00:10.644649,,1738022410931,,1738022409251,41,9.65,24,0
10961,QUEEN,8,1998-03-19,1998-04-16,1998-03-30,1,104.47,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil,2025-01-28 00:00:09.489877,2025-01-28 00:00:10.931506,2025-01-28 00:00:10.644649,,1738022410932,,1738022409251,76,18,60,0
10962,QUICK,8,1998-03-19,1998-04-16,1998-03-23,2,275.79,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,2025-01-28 00:00:09.490014,2025-01-28 00:00:10.931824,2025-01-28 00:00:10.644649,,1738022410932,,1738022409251,76,18,44,0
10963,FURIB,9,1998-03-19,1998-04-16,1998-03-26,3,2.7,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,,1675,Portugal,2025-01-28 00:00:09.490123,2025-01-28 00:00:10.932046,2025-01-28 00:00:10.644649,,1738022410932,,1738022409251,60,34,2,0.15
10964,SPECD,3,1998-03-20,1998-04-17,1998-03-24,2,87.38,Spécialités du monde,"25, rue Lauriston",Paris,,75016,France,2025-01-28 00:00:09.490226,2025-01-28 00:00:10.932256,2025-01-28 00:00:10.644649,,1738022410932,,1738022409251,69,36,10,0
10965,OLDWO,6,1998-03-20,1998-04-17,1998-03-30,3,144.38,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA,2025-01-28 00:00:09.490301,2025-01-28 00:00:10.932457,2025-01-28 00:00:10.644649,,1738022410932,,1738022409251,51,53,16,0
10966,CHOPS,4,1998-03-20,1998-04-17,1998-04-08,1,27.19,Chop-suey Chinese,Hauptstr. 31,Bern,,3012,Switzerland,2025-01-28 00:00:09.490363,2025-01-28 00:00:10.932730,2025-01-28 00:00:10.644649,,1738022410933,,1738022409251,62,49.3,12,0.15
10967,TOMSP,2,1998-03-23,1998-04-20,1998-04-02,2,62.22,Toms Spezialitäten,Luisenstr. 48,Münster,,44087,Germany,2025-01-28 00:00:09.490464,2025-01-28 00:00:10.933015,2025-01-28 00:00:10.644649,,1738022410933,,1738022409251,49,20,40,0
10969,COMMI,1,1998-03-23,1998-04-20,1998-03-30,2,0.21,Comércio Mineiro,"Av. dos Lusíadas, 23",Sao Paulo,SP,05432-043,Brazil,2025-01-28 00:00:09.490707,2025-01-28 00:00:10.933428,2025-01-28 00:00:10.644649,,1738022410933,,1738022409251,46,12,9,0
10970,BOLID,9,1998-03-24,1998-04-07,1998-04-24,1,16.16,Bólido Comidas preparadas,"C/ Araquil, 67",Madrid,,28023,Spain,2025-01-28 00:00:09.490816,2025-01-28 00:00:10.933817,2025-01-28 00:00:10.644649,,1738022410934,,1738022409251,52,7,40,0.2
10971,FRANR,2,1998-03-24,1998-04-21,1998-04-02,2,121.82,France restauration,"54, rue Royale",Nantes,,44000,France,2025-01-28 00:00:09.490930,2025-01-28 00:00:10.934031,2025-01-28 00:00:10.644649,,1738022410934,,1738022409251,29,123.79,14,0
10972,LACOR,4,1998-03-24,1998-04-21,1998-03-26,2,0.02,La corne d'abondance,"67, avenue de l'Europe",Versailles,,78000,France,2025-01-28 00:00:09.491066,2025-01-28 00:00:10.934237,2025-01-28 00:00:10.644649,,1738022410934,,1738022409251,33,2.5,7,0
10973,LACOR,6,1998-03-24,1998-04-21,1998-03-27,2,15.17,La corne d'abondance,"67, avenue de l'Europe",Versailles,,78000,France,2025-01-28 00:00:09.491201,2025-01-28 00:00:10.934440,2025-01-28 00:00:10.644649,,1738022410934,,1738022409251,75,7.75,10,0
10974,SPLIR,3,1998-03-25,1998-04-08,1998-04-03,3,12.96,Split Rail Beer & Ale,P.O. Box 555,Lander,WY,82520,USA,2025-01-28 00:00:09.491311,2025-01-28 00:00:10.934695,2025-01-28 00:00:10.644649,,1738022410935,,1738022409251,63,43.9,10,0
10975,BOTTM,1,1998-03-25,1998-04-22,1998-03-27,3,32.27,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,2025-01-28 00:00:09.491419,2025-01-28 00:00:10.934921,2025-01-28 00:00:10.644649,,1738022410935,,1738022409251,75,7.75,10,0
10976,HILAA,1,1998-03-25,1998-05-06,1998-04-03,1,37.97,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,2025-01-28 00:00:09.491527,2025-01-28 00:00:10.935134,2025-01-28 00:00:10.644649,,1738022410935,,1738022409251,28,45.6,20,0
10977,FOLKO,8,1998-03-26,1998-04-23,1998-04-10,3,208.5,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,2025-01-28 00:00:09.491635,2025-01-28 00:00:10.935342,2025-01-28 00:00:10.644649,,1738022410935,,1738022409251,63,43.9,20,0
10978,MAISD,9,1998-03-26,1998-04-23,1998-04-23,2,32.82,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,2025-01-28 00:00:09.491742,2025-01-28 00:00:10.935548,2025-01-28 00:00:10.644649,,1738022410936,,1738022409251,44,19.45,6,0.15
10979,ERNSH,8,1998-03-26,1998-04-23,1998-03-31,2,353.07,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,2025-01-28 00:00:09.491850,2025-01-28 00:00:10.935812,2025-01-28 00:00:10.644649,,1738022410936,,1738022409251,63,43.9,35,0
10980,FOLKO,4,1998-03-27,1998-05-08,1998-04-17,1,1.26,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,2025-01-28 00:00:09.491982,2025-01-28 00:00:10.936055,2025-01-28 00:00:10.644649,,1738022410936,,1738022409251,75,7.75,40,0.2
10981,HANAR,1,1998-03-27,1998-04-24,1998-04-02,2,193.37,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil,2025-01-28 00:00:09.492096,2025-01-28 00:00:10.936279,2025-01-28 00:00:10.644649,,1738022410936,,1738022409251,38,263.5,60,0
10982,BOTTM,2,1998-03-27,1998-04-24,1998-04-08,1,14.01,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,2025-01-28 00:00:09.492203,2025-01-28 00:00:10.936484,2025-01-28 00:00:10.644649,,1738022410936,,1738022409251,43,46,9,0
10983,SAVEA,2,1998-03-27,1998-04-24,1998-04-06,2,657.54,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,2025-01-28 00:00:09.492311,2025-01-28 00:00:10.936753,2025-01-28 00:00:10.644649,,1738022410937,,1738022409251,57,19.5,15,0
10984,SAVEA,1,1998-03-30,1998-04-27,1998-04-03,3,211.22,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,2025-01-28 00:00:09.492419,2025-01-28 00:00:10.936963,2025-01-28 00:00:10.644649,,1738022410937,,1738022409251,36,19,40,0
10985,HUNGO,2,1998-03-30,1998-04-27,1998-04-02,1,91.51,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,2025-01-28 00:00:09.492526,2025-01-28 00:00:10.937167,2025-01-28 00:00:10.644649,,1738022410937,,1738022409251,32,32,35,0.1
10986,OCEAN,8,1998-03-30,1998-04-27,1998-04-21,2,217.86,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,,1010,Argentina,2025-01-28 00:00:09.492634,2025-01-28 00:00:10.937408,2025-01-28 00:00:10.644649,,1738022410937,,1738022409251,77,13,15,0
10987,EASTC,8,1998-03-31,1998-04-28,1998-04-06,1,185.48,Eastern Connection,35 King George,London,,WX3 6FW,UK,2025-01-28 00:00:09.492743,2025-01-28 00:00:10.937614,2025-01-28 00:00:10.644649,,1738022410938,,1738022409251,72,34.8,20,0
10988,RATTC,3,1998-03-31,1998-04-28,1998-04-10,2,61.14,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,2025-01-28 00:00:09.492851,2025-01-28 00:00:10.937911,2025-01-28 00:00:10.644649,,1738022410938,,1738022409251,62,49.3,40,0.1
10989,QUEDE,2,1998-03-31,1998-04-28,1998-04-02,1,34.76,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,RJ,02389-673,Brazil,2025-01-28 00:00:09.492982,2025-01-28 00:00:10.938127,2025-01-28 00:00:10.644649,,1738022410938,,1738022409251,41,9.65,4,0
